id,title,longitude,latitude,distancia,name_bicipark,address_bicipark
11777645,Iglesia Cristiana Reconcíliate con Dios,-3.7476502733606907,40.365608004560805,3648.83714809702,Bicipark Aviación,Parking Aviación Española
11769773,Iglesia Cristiana Redimida de Dios,-3.771807908257487,40.397058274873146,1813.3327992672748,Bicipark Aviación,Parking Aviación Española
11777765,Iglesia Cristiana Roca Eterna,-3.6919234970185357,40.40396448534231,1577.7084826017606,Bicipark Montalban,"Calle de Montalbán, 5"
7065892,Iglesia Cristiana Santidad de Dios,-3.726361443652059,40.41181709187266,3046.7989573176965,Bicipark Recoletos,"Paseo de Recoletos, 2"
11778138,Iglesia Cristiana Shalom Adonai,-3.6673971793876783,40.48730378881032,468.37524978921607,Bicipark Fuente de la Mora,Estación de Fuente de la Mora
11768931,Iglesia Cristiana Verbo Butrón 20,-3.6085501605352426,40.42486808943805,6023.331720820894,Bicipark Salamanca,Pl. del Marqués de Salamanca
11777881,Iglesia Cruzada Cristiana Misión Vidaa,-3.6930580638077504,40.390225425864465,3106.36123565186,Bicipark Montalban,"Calle de Montalbán, 5"
11769970,Iglesia Cuerpo de Cristo,-3.7321057793446486,40.38674603374035,4395.454036815958,Bicipark Aviación,Parking Aviación Española
11772932,Iglesia Cuerpo de Cristo Ambrosio Vallejo 13,-3.706976226530615,40.45728970918039,1208.5590633051154,Bicipark Orense,"Avenida General Perón, 27"
7064883,"Iglesia Cuerpo de Cristo, Don Pedro",-3.7127590125142076,40.411650664950166,1991.3354579169425,Bicipark Recoletos,"Paseo de Recoletos, 2"
11431563,Iglesia Cuerpo de Cristo. Calle Avelino Fernández de la Poza,-3.6732010597964244,40.38467637366071,4005.148542708663,Bicipark Montalban,"Calle de Montalbán, 5"
7064917,Iglesia de Cristo - Madrid,-3.7010846337104173,40.451446329396504,632.8409918698143,Bicipark Orense,"Avenida General Perón, 27"
11772810,Iglesia de Dios de la Profecía,-3.6654538265600167,40.39858161508181,3056.685293236844,Bicipark Montalban,"Calle de Montalbán, 5"
11745337,Iglesia de Dios Harul,-3.733832375459816,40.39066340698624,4308.0890173430225,Bicipark Aviación,Parking Aviación Española
11745515,Iglesia de Dios Vida Nueva,-3.6866489909092395,40.34231907757052,8427.294856883389,Bicipark Montalban,"Calle de Montalbán, 5"
11771778,Iglesia de Dios (Verbo de Dios),-3.6285824907058113,40.3788846528378,6847.880053249202,Bicipark Montalban,"Calle de Montalbán, 5"
11771785,"Iglesia de Dios, Verbo de Dios",-3.6304491509873005,40.3795481034142,6678.898214726243,Bicipark Montalban,"Calle de Montalbán, 5"
10573493,Iglesia de Jesucristo de los Santos de los Últimos Días. Templo de Madrid,-3.6311541768043045,40.40094880979064,5219.465521541792,Bicipark Salamanca,Pl. del Marqués de Salamanca
11773030,Iglesia de Jesucristo Palabra Miel,-3.707199076844166,40.45581078313137,1171.5262442966448,Bicipark Orense,"Avenida General Perón, 27"
11771467,Iglesia de los Discípulos de Cristo,-3.679001107245413,40.43669014117753,708.0631340724019,Bicipark Salamanca,Pl. del Marqués de Salamanca
7065029,Iglesia de Los Elegidos de Dios,-3.7264778892367456,40.38119767358174,4865.320223330846,Bicipark Aviación,Parking Aviación Española
11745346,Iglesia de Santidad Pentecostal,-3.6502931839980235,40.42920679348206,2453.6317909095646,Bicipark Salamanca,Pl. del Marqués de Salamanca
11772557,Iglesia de Santidad Pentecostal Tomás Redondo 1,-3.6309383890620284,40.47301639392714,3016.774541498138,Bicipark Fuente de la Mora,Estación de Fuente de la Mora
147971,Iglesia de Scientology de España,-3.6977486316222152,40.41545025955645,662.4275067669035,Bicipark Montalban,"Calle de Montalbán, 5"
11773049,Iglesia de Una Esperanza,-3.689088695621236,40.373089513635435,5005.248103377922,Bicipark Montalban,"Calle de Montalbán, 5"
11770060,Iglesia del Evangelio Cuadrangular,-3.7424171547450222,40.38714515915696,3528.4030823340904,Bicipark Aviación,Parking Aviación Española
11431015,Iglesia del Rey Jesucristo,-3.733414326558791,40.4109568893467,3646.6798498594376,Bicipark Recoletos,"Paseo de Recoletos, 2"
11770209,Iglesia Dios es Amor Unión Cristiana Evangélica,-3.7000199485367538,40.38076277245949,4224.489556366811,Bicipark Montalban,"Calle de Montalbán, 5"
7063734,Iglesia Dios es Amor - Unión Cristiana,-3.644274105325617,40.43829788787747,3090.937797144887,Bicipark Salamanca,Pl. del Marqués de Salamanca
18306,Iglesia Ejército de Salvación Hermosilla,-3.6678489815151663,40.4254631855093,1101.5906404810498,Bicipark Salamanca,Pl. del Marqués de Salamanca
11026824,Iglesia Ejército de Salvación Palomeras,-3.6402017057531606,40.388453004338494,5413.910306699595,Bicipark Montalban,"Calle de Montalbán, 5"
11431675,Iglesia Elan,-3.61293716036795,40.410210854887914,6048.290780608951,Bicipark Salamanca,Pl. del Marqués de Salamanca
11770164,Iglesia Emanuel (U.C.E.),-3.712516240146969,40.380164013828775,4603.414374669453,Bicipark Montalban,"Calle de Montalbán, 5"
7065841,Iglesia Evangélica Alianza de Amor,-3.7178522152667624,40.3906699322105,3819.371944976485,Bicipark Montalban,"Calle de Montalbán, 5"
7065383,Iglesia Evangélica Asociación Evangelización Mundial para Cristo,-3.6105786335561914,40.426919386996715,5832.864616754292,Bicipark Salamanca,Pl. del Marqués de Salamanca
7063848,Iglesia Evangélica Bautista Barrio del Pilar,-3.7031462815424594,40.47854647762778,2164.023015376572,Bicipark Recuerdo,"Calle Hiedra, 26"
3385,Iglesia Evangélica Bautista El Buen Pastor,-3.6721867739655734,40.444250240065735,1657.0285971282765,Bicipark Salamanca,Pl. del Marqués de Salamanca
11772926,Iglesia Evangélica Bautista Madrid - Vallecas,-3.6631919963225954,40.39573062189441,3417.869915538689,Bicipark Montalban,"Calle de Montalbán, 5"
11770160,Iglesia Evangélica Bautista Madrid-Usera,-3.709839281335438,40.384490607528356,4072.1828205451916,Bicipark Montalban,"Calle de Montalbán, 5"
11768893,Iglesia Evangélica Bautista Villaverde,-3.689149100235942,40.3513909320076,7413.921659252609,Bicipark Montalban,"Calle de Montalbán, 5"
11769744,Iglesia Evangélica Bíblica Misionera,-3.6155234566793832,40.44727187781195,5719.101534643184,Bicipark Salamanca,Pl. del Marqués de Salamanca
7065547,Iglesia Evangélica Casa de Oración,-3.6630104948262883,40.37948258009744,4898.201943616967,Bicipark Montalban,"Calle de Montalbán, 5"
11772727,Iglesia Evangélica Celebración Cristiana San Sotero 5,-3.6228155135673554,40.437464332261335,4847.351242071644,Bicipark Salamanca,Pl. del Marqués de Salamanca
7065574,Iglesia Evangélica China Española,-3.704882718952069,40.4512456642724,951.431667055456,Bicipark Orense,"Avenida General Perón, 27"
11772699,Iglesia Evangélica Comunidad de Fe,-3.6866551216026346,40.467647940628325,843.1388439674256,Bicipark Recuerdo,"Calle Hiedra, 26"
11745332,Iglesia Evangélica Comunidad de la Paz,-3.733832375459816,40.39066340698624,4308.0890173430225,Bicipark Aviación,Parking Aviación Española
7063679,Iglesia Evangélica Cristo Vive,-3.6537495353492995,40.46660577055004,2157.372320959261,Bicipark Fuente de la Mora,Estación de Fuente de la Mora
11025954,Iglesia Evangélica de Habla Inglesa en Madrid,-3.7186194926544465,40.444012178441184,2321.347379043974,Bicipark Orense,"Avenida General Perón, 27"
11773020,Iglesia Evangélica de Hermanos Camino de Vida,-3.709651032535349,40.461586004949886,1643.2836635472536,Bicipark Orense,"Avenida General Perón, 27"
7065594,Iglesia Evangélica de Hermanos El Shaddai,-3.7093869921748412,40.453348645022764,1314.6267151282111,Bicipark Orense,"Avenida General Perón, 27"
11028295,Iglesia Evangélica de Hermanos en Aluche - Madrid,-3.7660307873771934,40.39189873720004,1766.6723993777237,Bicipark Aviación,Parking Aviación Española
11769877,Iglesia Evangélica de Hermanos en Carabanchel,-3.740167780086258,40.38977130974361,3761.135182859904,Bicipark Aviación,Parking Aviación Española
11431772,Iglesia Evangélica de Hermanos en Madrid calle Trafalgar,-3.701241599331296,40.43371124396547,801.2008769180055,Bicipark Almagro,"Calle Almagro, 11"
11431776,Iglesia Evangélica de Hermanos en Madrid. Calle Duque de Sesto,-3.6782871144773264,40.422519073596874,868.9325204260102,Bicipark Salamanca,Pl. del Marqués de Salamanca
11768913,Iglesia Evangélica de la Resurrección I.E.E. Butrón 20,-3.6085501605352426,40.42486808943805,6023.331720820894,Bicipark Salamanca,Pl. del Marqués de Salamanca
7065598,Iglesia Evangélica del Nazareno,-3.7282699674878703,40.38370140121481,4706.443248411753,Bicipark Aviación,Parking Aviación Española
11769005,Iglesia Evangélica El Hogar Cristiano,-3.600304793330195,40.42817382661681,6696.637391942476,Bicipark Salamanca,Pl. del Marqués de Salamanca
