id,title,longitude,latitude,distancia,name_bicimad,address_bicimad
11026245,Iglesia Vida Apasionada,-3.674760030213652,40.41156966174721,164.47792593672776,74 - Puerta del Pacífico ,Avenida de Menéndez Pelayo nº 73
7065052,Iglesia Vida Nueva para las Naciones,-3.640605162273815,40.42727582925555,271.8629294969612,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
11431568,Iglesia Vidapasionada,-3.68037479130131,40.405437081813716,32.440031957978306,79 - Puerta de Granada,Avenida de Menéndez Pelayo nº 38
11026103,Immanuel Baptist Church,-3.6514595783618526,40.44683079932284,406.77822602357145,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
11745353,Ministerio Jesucristo Pan de Vida,-3.7239204204508365,40.390959130810465,1020.8444943410549,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11773041,Ministerio pastoral y misionero por amor a su Cruz,-3.7060431427322893,40.468031042847564,924.3076736233819,207 - Remonta,Calle Azucenas nº 1
11778146,Misión Carismática Internacional,-3.6737581285053764,40.50842533620422,3281.8485133420013,217 - Pedro Rico,Calle Pedro Rico nº 4
11030093,Misión Evangélica Maranata,-3.667369691758153,40.38430044082525,1065.1345237640235,227 - Concordia,Calle Arroyo del Olivar nº 6
11431636,Movimiento Misionero Mundial,-3.6664419029385753,40.380772870423094,1450.5019569018032,227 - Concordia,Calle Arroyo del Olivar nº 6
11770282,Movimiento Misionero Mundial calle Germán Pérez Carrasco 92,-3.640483215376134,40.437683474255266,670.8088737988309,229 - C.D. Concepción,Calle Jose del Hierro nº 5
11771462,Movimiento Misionero Mundial Sambara 167,-3.6412284927425222,40.43851402923929,623.608173225455,229 - C.D. Concepción,Calle Jose del Hierro nº 5
3742,Primera Iglesia Evangélica Bautista de Madrid,-3.6909181560446576,40.40359707134785,304.9662577579143,120 - Palos de la Frontera,Calle Palos de la Frontera nº 27
7064921,Templo Evangélico Comunidad de Oración,-3.6549797237044177,40.43113872141274,345.9025747337812,188 - Puente de Ventas,Avenida de Daroca nº 2
189403,Testigos Cristianos de Jehová. Avenida de Moratalaz,-3.6480628737257152,40.40711568603655,172.3410577686964,219 - Marroquina,Calle Camino de los Vinateros nº 108
11731145,Testigos Cristianos de Jehová. Calle Andaluces,-3.6480628737257152,40.40711568603655,172.3410577686964,219 - Marroquina,Calle Camino de los Vinateros nº 108
189353,Testigos Cristianos de Jehová. Calle Arroyo,-3.7025298582429698,40.46978728598973,870.4297540787103,207 - Remonta,Calle Azucenas nº 1
189354,Testigos Cristianos de Jehová. Calle Artistas,-3.7015290370510474,40.44728893529121,116.98085127296821,133 - Raimundo Fernández,Calle Raimundo Fernández Villaverde nº 33
5713730,Testigos Cristianos de Jehová. Calle Carrascales,-3.7082093955604063,40.38152721787896,1070.2207565278395,213 - Glorieta de Cádiz,Calle Antonio López nº 129
11731416,Testigos Cristianos de Jehová. Calle Cebreros,-3.741418434816632,40.40480734723471,1194.6905860834468,224 - Caramuel,Calle Caramuel nº 51
189389,Testigos Cristianos de Jehová. Calle Chantada,-3.7161763610140874,40.47295576678733,1930.1000142901016,239 - Francos Rodríguez,Calle Francos Rodríguez nº 62
11731398,Testigos Cristianos de Jehová. Calle de Los Gallegos,-3.6076479923249063,40.40140094836679,2289.791402702945,221 - Pavones,Calle Hacienda de Pavones nº 342
189398,Testigos Cristianos de Jehová. Calle Doctor Gómez Ulla,-3.667513892714285,40.4299768268144,308.3308069711813,187 - Alcalá-Ventas,Calle Alejandro González nº 1
189402,Testigos Cristianos de Jehová. Calle Guamo,-3.6329921848042237,40.472423257425966,3464.5771363532776,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
189356,Testigos Cristianos de Jehová. Calle Hilario Sangrador,-3.7424991074388743,40.407960942737944,1192.5843676823931,224 - Caramuel,Calle Caramuel nº 51
11432581,Testigos Cristianos de Jehová. Calle Ignacio Ellacuría,-3.6568904225379044,40.42908868520633,297.36621347160974,188 - Puente de Ventas,Avenida de Daroca nº 2
189404,Testigos Cristianos de Jehová. Calle Jacobinia,-3.7538276002522437,40.377563130203534,3907.891486582171,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
5713929,Testigos Cristianos de Jehová. Calle Las Pedroñeras,-3.630892617916542,40.46740772482656,3045.590261368545,230 - Carlota O’Neill,Calle Carlota O'Neill nº 32
11731157,Testigos Cristianos de Jehová. Calle Los Mineros,-3.7284140387696176,40.382847153138805,1982.9027833954137,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
5713667,Testigos Cristianos de Jehová. Calle Luis Ruiz,-3.6360652956995043,40.4280279977347,457.865123288312,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
11731420,Testigos Cristianos de Jehová. Calle Manola y Rosario,-3.7132155792734167,40.34412915451855,5098.832089614473,213 - Glorieta de Cádiz,Calle Antonio López nº 129
189415,Testigos Cristianos de Jehová. Calle Marcudos,-3.701720159931242,40.38853080646351,139.608974883483,213 - Glorieta de Cádiz,Calle Antonio López nº 129
189957,Testigos Cristianos de Jehová. Calle Martín de Vargas,-3.701734952593744,40.40244073010048,262.0703478992197,121 - Santa María de la Cabeza,Paseo de Santa María de la Cabeza nº 58
11432584,Testigos Cristianos de Jehová. Calle Martín Martínez,-3.6726508650238014,40.446837359952966,366.52908318747325,196 - Prosperidad,Calle Suero de Quiñones nº 2
189410,Testigos Cristianos de Jehová. Calle Puerto de Pozazal,-3.6290579482359915,40.37941728069035,2373.305615702189,221 - Pavones,Calle Hacienda de Pavones nº 342
189966,Testigos Cristianos de Jehová. Calle San Moisés,-3.665580023171385,40.382077738308396,1305.3217356550138,227 - Concordia,Calle Arroyo del Olivar nº 6
11731404,Testigos Cristianos de Jehová. Calle Santa Ana Baja,-3.6907339951292277,40.497192617458886,1798.877579896287,217 - Pedro Rico,Calle Pedro Rico nº 4
11731328,Testigos Cristianos de Jehová. Calle Sierra del Sabiñar,-3.618489004433822,40.373674231018306,3264.112518421171,221 - Pavones,Calle Hacienda de Pavones nº 342
11731432,Testigos Cristianos de Jehová. Calle Sierra Salvada,-3.618489004433822,40.373674231018306,3264.112518421171,221 - Pavones,Calle Hacienda de Pavones nº 342
11432588,Testigos Cristianos de Jehová. Calle Tembleque,-3.7603005676344834,40.395189097488895,3109.795568579929,224 - Caramuel,Calle Caramuel nº 51
189351,Testigos Cristianos de Jehová. Calle Venancio Martín,-3.6614706779617716,40.39795732762339,131.42006014156664,226 - Sierra Toledana,Camino de Valderribas nº 94
11731424,Testigos Cristianos de Jehová. Calle Ámbar,-3.618489004433822,40.373674231018306,3264.112518421171,221 - Pavones,Calle Hacienda de Pavones nº 342
11745450,The Korea Assemblies of God Full Gospel Madrid Som,-3.7006356397364564,40.448161490124384,121.7709260872298,133 - Raimundo Fernández,Calle Raimundo Fernández Villaverde nº 33
11744837,Unión de Iglesias Cristianas Adventistas del 7.º día. Alejandro Sánchez 49,-3.7220735760780994,40.39015896044393,1011.5707894676386,212 - Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9
11431653,Unión de Iglesias Cristianas Adventistas del 7º día Doctor Bellido 13,-3.667388786715533,40.384743037956014,1016.5204506389751,227 - Concordia,Calle Arroyo del Olivar nº 6
7064614,"Unión de Iglesias Cristianas Adventistas del 7º día. Alenza, 6",-3.700489559324882,40.443575443757055,244.1585762621428,130 - Santa Engracia 127,Calle Santa Engracia nº 127
11768905,Unión de Iglesias Cristianas Adventistas del 7º día. Austria 2,-3.6080217648238966,40.424745913913924,2851.6956860302657,215 - Gutierre de Cetina,Calle Gutierre de Cetina nº 77
7065947,Unión de Iglesias Cristianas Adventistas del 7º día. Calle Hermanos Gómez 32,-3.649838033163314,40.43025079764197,295.8697116268871,232 - José María Pereda,Calle José María de Pereda nº 1
11778015,Unión de Iglesias Cristianas Adventistas del 7º día. Calle Los Yébenes 255,-3.751562379802795,40.38947474678948,2930.645984670545,224 - Caramuel,Calle Caramuel nº 51
11744860,Unión de Iglesias Cristianas Adventistas del 7º día. Doctor Zofío 4,-3.738156333879843,40.3948228497844,1768.087468181289,223 - Ermita Santo,Paseo de la Ermita del Santo nº 48
11773010,Yoido Full Gospel Madrid Church,-3.709604761566092,40.46055142835657,445.1378977790818,239 - Francos Rodríguez,Calle Francos Rodríguez nº 62
